onet_soc_code,onet_plus_title,noc_2021,noc_plus_title,equal_weight,path_weight,base_weight,down_weight
47-5044.00,"47-5044.00: Loading and Moving Machine Operators, Underground Mining",83100,83100: Underground production and development miners,0.3333333333333333,0.5,0.2,0.1111111111111111
47-5012.00,"47-5012.00: Rotary Drill Operators, Oil and Gas",83101,"83101: Oil and gas well drillers, servicers, testers and related workers",0.5,1,0.6666666666666666,0.7999999999999999
47-5013.00,"47-5013.00: Service Unit Operators, Oil and Gas",83101,"83101: Oil and gas well drillers, servicers, testers and related workers",0.5,0.5,0.3333333333333333,0.19999999999999998
45-4022.00,45-4022.00: Logging Equipment Operators,83110,83110: Logging machinery operators,1,0.5,1,1
45-3031.00,45-3031.00: Fishing and Hunting Workers,83120,83120: Fishing masters and officers,1,0.2,1,1
45-3031.00,45-3031.00: Fishing and Hunting Workers,83121,83121: Fishermen/women,1,0.2,1,1
47-5044.00,"47-5044.00: Loading and Moving Machine Operators, Underground Mining",84100,84100: Underground mine service and support workers,1,0.5,1,1
47-5011.00,"47-5011.00: Derrick Operators, Oil and Gas",84101,84101: Oil and gas well drilling and related workers and services operators,0.3333333333333333,1,0.4,0.4444444444444444
53-7073.00,53-7073.00: Wellhead Pumpers,84101,84101: Oil and gas well drilling and related workers and services operators,0.3333333333333333,1,0.4,0.4444444444444444
47-5013.00,"47-5013.00: Service Unit Operators, Oil and Gas",84101,84101: Oil and gas well drilling and related workers and services operators,0.3333333333333333,0.5,0.2,0.1111111111111111
45-4021.00,45-4021.00: Fallers,84110,84110: Chain saw and skidder operators,0.5,1,0.6666666666666666,0.7999999999999999
45-4022.00,45-4022.00: Logging Equipment Operators,84110,84110: Chain saw and skidder operators,0.5,0.5,0.3333333333333333,0.19999999999999998
45-4011.00,45-4011.00: Forest and Conservation Workers,84111,84111: Silviculture and forestry workers,1,1,1,1
45-2091.00,45-2091.00: Agricultural Equipment Operators,84120,84120: Specialized livestock workers and farm machinery operators,0.18181818181818182,0.29166666666666663,0.24561403508771926,0.3771648492623476
39-2011.00,39-2011.00: Animal Trainers,84120,84120: Specialized livestock workers and farm machinery operators,0.18181818181818182,0.19444444444444442,0.16374269005847952,0.16762882189437678
45-2093.00,"45-2093.00: Farmworkers, Farm, Ranch, and Aquacultural Animals",84120,84120: Specialized livestock workers and farm machinery operators,0.18181818181818182,0.19444444444444442,0.16374269005847952,0.16762882189437678
45-2092.00,"45-2092.00: Farmworkers and Laborers, Crop, Nursery, and Greenhouse",84120,84120: Specialized livestock workers and farm machinery operators,0.18181818181818182,0.14583333333333331,0.12280701754385963,0.0942912123155869
45-1011.00,"45-1011.00: First-Line Supervisors of Farming, Fishing, and Forestry Workers",84120,84120: Specialized livestock workers and farm machinery operators,0.09090909090909091,0.125,0.10526315789473684,0.0692751763951251
53-2012.00,53-2012.00: Commercial Pilots,84120,84120: Specialized livestock workers and farm machinery operators,0.09090909090909091,0.125,0.10526315789473684,0.0692751763951251
45-2041.00,"45-2041.00: Graders and Sorters, Agricultural Products",84120,84120: Specialized livestock workers and farm machinery operators,0.09090909090909091,0.1111111111111111,0.0935672514619883,0.0547359418430618
45-3031.00,45-3031.00: Fishing and Hunting Workers,84121,84121: Fishing vessel deckhands,1,0.2,1,1
45-2091.00,45-2091.00: Agricultural Equipment Operators,85100,85100: Livestock labourers,0.18181818181818182,0.29166666666666663,0.24561403508771926,0.3771648492623476
39-2011.00,39-2011.00: Animal Trainers,85100,85100: Livestock labourers,0.18181818181818182,0.19444444444444442,0.16374269005847952,0.16762882189437678
45-2093.00,"45-2093.00: Farmworkers, Farm, Ranch, and Aquacultural Animals",85100,85100: Livestock labourers,0.18181818181818182,0.19444444444444442,0.16374269005847952,0.16762882189437678
45-2092.00,"45-2092.00: Farmworkers and Laborers, Crop, Nursery, and Greenhouse",85100,85100: Livestock labourers,0.18181818181818182,0.14583333333333331,0.12280701754385963,0.0942912123155869
45-1011.00,"45-1011.00: First-Line Supervisors of Farming, Fishing, and Forestry Workers",85100,85100: Livestock labourers,0.09090909090909091,0.125,0.10526315789473684,0.0692751763951251
53-2012.00,53-2012.00: Commercial Pilots,85100,85100: Livestock labourers,0.09090909090909091,0.125,0.10526315789473684,0.0692751763951251
45-2041.00,"45-2041.00: Graders and Sorters, Agricultural Products",85100,85100: Livestock labourers,0.09090909090909091,0.1111111111111111,0.0935672514619883,0.0547359418430618
45-2041.00,"45-2041.00: Graders and Sorters, Agricultural Products",85101,85101: Harvesting labourers,0.2857142857142857,0.4444444444444444,0.380952380952381,0.547008547008547
45-2092.00,"45-2092.00: Farmworkers and Laborers, Crop, Nursery, and Greenhouse",85101,85101: Harvesting labourers,0.2857142857142857,0.3333333333333333,0.28571428571428575,0.3076923076923077
45-2091.00,45-2091.00: Agricultural Equipment Operators,85101,85101: Harvesting labourers,0.14285714285714285,0.16666666666666666,0.14285714285714288,0.07692307692307693
39-2011.00,39-2011.00: Animal Trainers,85101,85101: Harvesting labourers,0.14285714285714285,0.1111111111111111,0.09523809523809525,0.034188034188034185
45-2093.00,"45-2093.00: Farmworkers, Farm, Ranch, and Aquacultural Animals",85101,85101: Harvesting labourers,0.14285714285714285,0.1111111111111111,0.09523809523809525,0.034188034188034185
45-2093.00,"45-2093.00: Farmworkers, Farm, Ranch, and Aquacultural Animals",85102,85102: Aquaculture and marine harvest labourers,0.5,0.3333333333333333,0.625,0.7352941176470589
45-3031.00,45-3031.00: Fishing and Hunting Workers,85102,85102: Aquaculture and marine harvest labourers,0.5,0.2,0.375,0.2647058823529412
37-3012.00,"37-3012.00: Pesticide Handlers, Sprayers, and Applicators, Vegetation",85103,85103: Nursery and greenhouse labourers,0.5,1,0.8,0.9411764705882353
45-2092.00,"45-2092.00: Farmworkers and Laborers, Crop, Nursery, and Greenhouse",85103,85103: Nursery and greenhouse labourers,0.5,0.25,0.2,0.058823529411764705
45-3031.00,45-3031.00: Fishing and Hunting Workers,85104,85104: Trappers and hunters,1,0.2,1,1
47-5081.00,47-5081.00: Helpers--Extraction Workers,85110,85110: Mine labourers,1,1,1,1
47-5071.00,"47-5071.00: Roustabouts, Oil and Gas",85111,"85111: Oil and gas drilling, servicing and related labourers",1,1,1,1
37-3011.00,37-3011.00: Landscaping and Groundskeeping Workers,85121,85121: Landscaping and grounds maintenance labourers,1,0.5,1,1
13-1081.00,13-1081.00: Logisticians,90010,90010: Manufacturing managers,0.1111111111111111,1,0.16666666666666666,0.2222222222222222
13-1081.01,13-1081.01: Logistics Engineers,90010,90010: Manufacturing managers,0.1111111111111111,1,0.16666666666666666,0.2222222222222222
13-1081.02,13-1081.02: Logistics Analysts,90010,90010: Manufacturing managers,0.1111111111111111,1,0.16666666666666666,0.2222222222222222
11-3051.00,11-3051.00: Industrial Production Managers,90010,90010: Manufacturing managers,0.1111111111111111,0.5,0.08333333333333333,0.05555555555555555
11-3051.01,11-3051.01: Quality Control Systems Managers,90010,90010: Manufacturing managers,0.1111111111111111,0.5,0.08333333333333333,0.05555555555555555
11-3051.02,11-3051.02: Geothermal Production Managers,90010,90010: Manufacturing managers,0.1111111111111111,0.5,0.08333333333333333,0.05555555555555555
11-3051.03,11-3051.03: Biofuels Production Managers,90010,90010: Manufacturing managers,0.1111111111111111,0.5,0.08333333333333333,0.05555555555555555
11-3051.04,11-3051.04: Biomass Power Plant Managers,90010,90010: Manufacturing managers,0.1111111111111111,0.5,0.08333333333333333,0.05555555555555555
11-3051.06,11-3051.06: Hydroelectric Production Managers,90010,90010: Manufacturing managers,0.1111111111111111,0.5,0.08333333333333333,0.05555555555555555
11-3051.00,11-3051.00: Industrial Production Managers,90011,90011: Utilities managers,0.14285714285714285,0.5,0.16216216216216214,0.16589861751152074
11-3051.01,11-3051.01: Quality Control Systems Managers,90011,90011: Utilities managers,0.14285714285714285,0.5,0.16216216216216214,0.16589861751152074
11-3051.02,11-3051.02: Geothermal Production Managers,90011,90011: Utilities managers,0.14285714285714285,0.5,0.16216216216216214,0.16589861751152074
11-3051.03,11-3051.03: Biofuels Production Managers,90011,90011: Utilities managers,0.14285714285714285,0.5,0.16216216216216214,0.16589861751152074
11-3051.04,11-3051.04: Biomass Power Plant Managers,90011,90011: Utilities managers,0.14285714285714285,0.5,0.16216216216216214,0.16589861751152074
11-3051.06,11-3051.06: Hydroelectric Production Managers,90011,90011: Utilities managers,0.14285714285714285,0.5,0.16216216216216214,0.16589861751152074
11-1021.00,11-1021.00: General and Operations Managers,90011,90011: Utilities managers,0.14285714285714285,0.08333333333333333,0.027027027027027025,0.004608294930875577
51-1011.00,51-1011.00: First-Line Supervisors of Production and Operating Workers,92010,"92010: Supervisors, mineral and metal processing",1,0.07142857142857142,1,1
51-1011.00,51-1011.00: First-Line Supervisors of Production and Operating Workers,92011,"92011: Supervisors, petroleum, gas and chemical processing and utilities",1,0.07142857142857142,1,1
51-1011.00,51-1011.00: First-Line Supervisors of Production and Operating Workers,92012,"92012: Supervisors, food and beverage processing",1,0.07142857142857142,1,1
51-1011.00,51-1011.00: First-Line Supervisors of Production and Operating Workers,92013,"92013: Supervisors, plastic and rubber products manufacturing",1,0.07142857142857142,1,1
51-1011.00,51-1011.00: First-Line Supervisors of Production and Operating Workers,92014,"92014: Supervisors, forest products processing",1,0.07142857142857142,1,1
51-1011.00,51-1011.00: First-Line Supervisors of Production and Operating Workers,92015,"92015: Supervisors, textile, fabric, fur and leather products processing and manufacturing",1,0.07142857142857142,1,1
51-1011.00,51-1011.00: First-Line Supervisors of Production and Operating Workers,92020,"92020: Supervisors, motor vehicle assembling",1,0.07142857142857142,1,1
51-1011.00,51-1011.00: First-Line Supervisors of Production and Operating Workers,92021,"92021: Supervisors, electronics and electrical products manufacturing",1,0.14285714285714285,1,1
51-1011.00,51-1011.00: First-Line Supervisors of Production and Operating Workers,92022,"92022: Supervisors, furniture and fixtures manufacturing",1,0.07142857142857142,1,1
51-1011.00,51-1011.00: First-Line Supervisors of Production and Operating Workers,92023,"92023: Supervisors, other mechanical and metal products manufacturing",1,0.07142857142857142,1,1
51-1011.00,51-1011.00: First-Line Supervisors of Production and Operating Workers,92024,"92024: Supervisors, other products manufacturing and assembly",1,0.07142857142857142,1,1
51-8011.00,51-8011.00: Nuclear Power Reactor Operators,92100,92100: Power engineers and power systems operators,0.16666666666666666,1,0.16666666666666666,0.16666666666666666
51-8012.00,51-8012.00: Power Distributors and Dispatchers,92100,92100: Power engineers and power systems operators,0.16666666666666666,1,0.16666666666666666,0.16666666666666666
51-8013.00,51-8013.00: Power Plant Operators,92100,92100: Power engineers and power systems operators,0.16666666666666666,1,0.16666666666666666,0.16666666666666666
51-8013.03,51-8013.03: Biomass Plant Technicians,92100,92100: Power engineers and power systems operators,0.16666666666666666,1,0.16666666666666666,0.16666666666666666
51-8013.04,51-8013.04: Hydroelectric Plant Technicians,92100,92100: Power engineers and power systems operators,0.16666666666666666,1,0.16666666666666666,0.16666666666666666
51-8021.00,51-8021.00: Stationary Engineers and Boiler Operators,92100,92100: Power engineers and power systems operators,0.16666666666666666,1,0.16666666666666666,0.16666666666666666
51-8031.00,51-8031.00: Water and Wastewater Treatment Plant and System Operators,92101,92101: Water and waste treatment plant operators,0.5,1,0.6666666666666666,0.7999999999999999
53-7072.00,"53-7072.00: Pump Operators, Except Wellhead Pumpers",92101,92101: Water and waste treatment plant operators,0.5,0.5,0.3333333333333333,0.19999999999999998
51-4191.00,"51-4191.00: Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",93100,"93100: Central control and process operators, mineral and metal processing",0.5,0.5,0.6000000000000001,0.6923076923076923
51-4051.00,51-4051.00: Metal-Refining Furnace Operators and Tenders,93100,"93100: Central control and process operators, mineral and metal processing",0.5,0.3333333333333333,0.4,0.30769230769230765
51-8091.00,51-8091.00: Chemical Plant and System Operators,93101,"93101: Central control and process operators, petroleum, gas and chemical processing",0.2,1,0.2,0.2
51-8092.00,51-8092.00: Gas Plant Operators,93101,"93101: Central control and process operators, petroleum, gas and chemical processing",0.2,1,0.2,0.2
51-8093.00,"51-8093.00: Petroleum Pump System Operators, Refinery Operators, and Gaugers",93101,"93101: Central control and process operators, petroleum, gas and chemical processing",0.2,1,0.2,0.2
51-8099.01,51-8099.01: Biofuels Processing Technicians,93101,"93101: Central control and process operators, petroleum, gas and chemical processing",0.2,1,0.2,0.2
53-7071.00,53-7071.00: Gas Compressor and Gas Pumping Station Operators,93101,"93101: Central control and process operators, petroleum, gas and chemical processing",0.2,1,0.2,0.2
51-9012.00,"51-9012.00: Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",93102,"93102: Pulping, papermaking and coating control operators",1,0.3333333333333333,1,1
51-2011.00,"51-2011.00: Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",93200,93200: Aircraft assemblers and aircraft assembly inspectors,0.5,1,0.8571428571428571,0.9729729729729729
51-2092.00,51-2092.00: Team Assemblers,93200,93200: Aircraft assemblers and aircraft assembly inspectors,0.5,0.16666666666666666,0.14285714285714285,0.027027027027027025
51-4021.00,"51-4021.00: Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",94100,"94100: Machine operators, mineral and metal processing",0.16666666666666666,0.5,0.20689655172413796,0.2416107382550336
51-4052.00,"51-4052.00: Pourers and Casters, Metal",94100,"94100: Machine operators, mineral and metal processing",0.16666666666666666,0.5,0.20689655172413796,0.2416107382550336
51-4191.00,"51-4191.00: Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",94100,"94100: Machine operators, mineral and metal processing",0.16666666666666666,0.5,0.20689655172413796,0.2416107382550336
51-4023.00,"51-4023.00: Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",94100,"94100: Machine operators, mineral and metal processing",0.16666666666666666,0.3333333333333333,0.13793103448275862,0.10738255033557044
